InputID,TargetID,Distance
HT UNBURN C01 ,ML BURN S02 ,284978.765680206
HT UNBURN C01 ,ML UNBURN G04 ,286579.059233708
HT UNBURN C01 ,ML UNBURN G05 ,286662.822507631
HT UNBURN C01 ,ML UNBURN O04 ,286714.389891862
HT UNBURN C01 ,ML UNBURN O05 ,286666.88806787
HT UNBURN C01 ,ML UNBURN S01 ,284976.254979369
HT UNBURN C01 ,ML UNBURN S02 ,284923.37134592
HT UNBURN C01 ,QR BURN C01,238224.01849871
HT UNBURN C01 ,QR BURN C02 ,238884.741604025
HT UNBURN C01 ,QR BURN G01,238039.157038646
HT UNBURN C01 ,QR BURN G02 ,238620.070394785
HT UNBURN C01 ,QR BURN G03 ,239864.197794289
HT UNBURN C01 ,QR BURN G05,242467.287493471
HT UNBURN C01 ,QR BURN O01,238261.211832251
HT UNBURN C01 ,QR BURN O02 ,238920.935740528
HT UNBURN C01 ,QR BURN O03 ,239908.383135337
HT UNBURN C01 ,QR BURN O05,242533.77691355
HT UNBURN C02,AN BURN F01 ,108550.599824311
HT UNBURN C02,AN BURN F02 ,108569.749349491
HT UNBURN C02,AN BURN G04 ,110371.058220753
HT UNBURN C02,AN BURN G05 ,110572.384522545
HT UNBURN C02,AN BURN S01 ,110463.934317995
HT UNBURN C02,AN BURN S02 ,110654.150017274
HT UNBURN C02,AN UNBURN F01 ,111039.311818762
HT UNBURN C02,AN UNBURN F02 ,111132.02267107
HT UNBURN C02,AN UNBURN G01 ,110699.659050326
HT UNBURN C02,AN UNBURN G03 ,110697.472767218
HT UNBURN C02,AN UNBURN S01 ,110631.322797046
HT UNBURN C02,AN UNBURN S02 ,111067.076626176
HT UNBURN C02,BC BURN G01 ,37214.2501108596
HT UNBURN C02,BC BURN G02 ,37189.4533945787
HT UNBURN C02,BC BURN G03 ,37047.6032750013
HT UNBURN C02,BC BURN R01 ,36170.0251352588
HT UNBURN C02,BC BURN R02 ,36150.6796771922
HT UNBURN C02,BC BURN S01 ,35748.9182970459
HT UNBURN C02,BC BURN S02 ,35942.4412282054
HT UNBURN C02,BC UNBURN R01,34756.7730793119
HT UNBURN C02,BC UNBURN R02   ,36574.1548925419
HT UNBURN C02,BC UNBURN S01 ,36443.0097999429
HT UNBURN C02,BC UNBURN S02 ,36463.2766948286
HT UNBURN C02,BO BURN G01 ,111253.34282637
HT UNBURN C02,BO BURN G02 ,111624.108686611
HT UNBURN C02,BO BURN O01 ,113039.59648414
HT UNBURN C02,BO BURN O02 ,113023.527348406
HT UNBURN C02,BO BURN O03 ,113053.174135441
HT UNBURN C02,BO BURN S01 ,112253.13000609
HT UNBURN C02,BO BURN S02 ,112333.114632021
HT UNBURN C02,BO BURN S03 ,112362.759116902
HT UNBURN C02,BO UNBURN G01 ,111235.907314592
HT UNBURN C02,BO UNBURN G02 ,111601.522226729
HT UNBURN C02,BO UNBURN O01 ,112495.324846294
HT UNBURN C02,BO UNBURN O02 ,112939.565388954
HT UNBURN C02,BO UNBURN S01 ,112978.851921815
HT UNBURN C02,BO UNBURN S02 ,112889.30919354
HT UNBURN C02,BO UNBURN S03 ,112855.281971514
HT UNBURN C02,HT BURN C01 ,533.790765408061
HT UNBURN C02,HT BURN C02,728.183072661901
HT UNBURN C02,HT BURN C03 ,483.214211753344
HT UNBURN C02,HT BURN G01 ,907.315170271998
HT UNBURN C02,HT BURN G02 ,944.98893886679
HT UNBURN C02,HT BURN G04 ,645.602422394351
HT UNBURN C02,HT BURN O01 ,1098.79196438083
HT UNBURN C02,HT BURN O02 ,1239.52058425585
HT UNBURN C02,HT BURN O03 ,963.318553073417
HT UNBURN C02,HT UNBURN C01 ,127.05840063831
HT UNBURN C02,HT UNBURN G01 ,383.368856038682
HT UNBURN C02,HT UNBURN G02 ,514.663271850805
HT UNBURN C02,HT UNBURN O01 ,626.343254055889
HT UNBURN C02,HT UNBURN O02,556.767714932869
HT UNBURN C02,ML BURN G01 ,285890.283133829
HT UNBURN C02,ML BURN G02 ,285856.852285682
HT UNBURN C02,ML BURN O01 ,285810.910246273
HT UNBURN C02,ML BURN O02 ,285609.257917919
HT UNBURN C02,ML BURN O04 ,281692.330749306
HT UNBURN C02,ML BURN S01 ,284930.08949721
HT UNBURN C02,ML BURN S02 ,284853.462829717
HT UNBURN C02,ML UNBURN G04 ,286453.744314024
HT UNBURN C02,ML UNBURN G05 ,286537.506541145
HT UNBURN C02,ML UNBURN O04 ,286589.071887347
HT UNBURN C02,ML UNBURN O05 ,286541.566325044
HT UNBURN C02,ML UNBURN S01 ,284850.942824438
HT UNBURN C02,ML UNBURN S02 ,284798.068690935
HT UNBURN C02,QR BURN C01,238099.823410805
HT UNBURN C02,QR BURN C02 ,238760.512115842
HT UNBURN C02,QR BURN G01,237914.992277986
HT UNBURN C02,QR BURN G02 ,238495.896428492
HT UNBURN C02,QR BURN G03 ,239739.975689663
HT UNBURN C02,QR BURN G05,242343.144401173
HT UNBURN C02,QR BURN O01,238137.016329211
HT UNBURN C02,QR BURN O02 ,238796.707900884
HT UNBURN C02,QR BURN O03 ,239784.160651975
HT UNBURN C02,QR BURN O05,242409.605097682
HT UNBURN G01 ,AN BURN F01 ,108933.049427576
HT UNBURN G01 ,AN BURN F02 ,108952.166277834
HT UNBURN G01 ,AN BURN G04 ,110753.666141573
HT UNBURN G01 ,AN BURN G05 ,110954.872256689
HT UNBURN G01 ,AN BURN S01 ,110846.469171182
HT UNBURN G01 ,AN BURN S02 ,111036.604989632
HT UNBURN G01 ,AN UNBURN F01 ,111421.840968977
HT UNBURN G01 ,AN UNBURN F02 ,111514.570904535
HT UNBURN G01 ,AN UNBURN G01 ,111082.188075249
HT UNBURN G01 ,AN UNBURN G03 ,111079.980177954
HT UNBURN G01 ,AN UNBURN S01 ,111013.867838334
HT UNBURN G01 ,AN UNBURN S02 ,111449.622034274
HT UNBURN G01 ,BC BURN G01 ,36955.0335191915
HT UNBURN G01 ,BC BURN G02 ,36929.1669118817
HT UNBURN G01 ,BC BURN G03 ,36786.0825728772
HT UNBURN G01 ,BC BURN R01 ,35913.4633675175
HT UNBURN G01 ,BC BURN R02 ,35893.1032837089
HT UNBURN G01 ,BC BURN S01 ,35494.1260017512
HT UNBURN G01 ,BC BURN S02 ,35686.9886708608
HT UNBURN G01 ,BC UNBURN R01,34511.6361019743
HT UNBURN G01 ,BC UNBURN R02   ,36317.3950875976
HT UNBURN G01 ,BC UNBURN S01 ,36185.562637982
HT UNBURN G01 ,BC UNBURN S02 ,36206.8325315923
HT UNBURN G01 ,BO BURN G01 ,111569.534596128
HT UNBURN G01 ,BO BURN G02 ,111940.196390346
HT UNBURN G01 ,BO BURN O01 ,113354.061048674
HT UNBURN G01 ,BO BURN O02 ,113338.3185441
HT UNBURN G01 ,BO BURN O03 ,113368.29552627
HT UNBURN G01 ,BO BURN S01 ,112568.657770009
HT UNBURN G01 ,BO BURN S02 ,112648.275600695
HT UNBURN G01 ,BO BURN S03 ,112677.671783428
HT UNBURN G01 ,BO UNBURN G01 ,111552.232567865
HT UNBURN G01 ,BO UNBURN G02 ,111918.103775253
HT UNBURN G01 ,BO UNBURN O01 ,112812.595991591
HT UNBURN G01 ,BO UNBURN O02 ,113255.779593954
HT UNBURN G01 ,BO UNBURN S01 ,113297.685827129
HT UNBURN G01 ,BO UNBURN S02 ,113208.082496057
HT UNBURN G01 ,BO UNBURN S03 ,113173.797780068
HT UNBURN G01 ,HT BURN C01 ,838.942140727794
HT UNBURN G01 ,HT BURN C02,1021.23164166961
HT UNBURN G01 ,HT BURN C03 ,839.917765021296
HT UNBURN G01 ,HT BURN G01 ,1171.66180459163
HT UNBURN G01 ,HT BURN G02 ,1183.62161142998
HT UNBURN G01 ,HT BURN G04 ,888.048088199558
HT UNBURN G01 ,HT BURN O01 ,1363.40089686616
HT UNBURN G01 ,HT BURN O02 ,1542.42105736382
HT UNBURN G01 ,HT BURN O03 ,1260.46604997206
HT UNBURN G01 ,HT UNBURN C01 ,265.275583970213
HT UNBURN G01 ,HT UNBURN C02,383.368856038682
HT UNBURN G01 ,HT UNBURN G02 ,131.295891789695
HT UNBURN G01 ,HT UNBURN O01 ,724.156266537648
HT UNBURN G01 ,HT UNBURN O02,751.48798734562
HT UNBURN G01 ,ML BURN G01 ,286231.413471235
HT UNBURN G01 ,ML BURN G02 ,286197.983875188
HT UNBURN G01 ,ML BURN O01 ,286152.093045285
HT UNBURN G01 ,ML BURN O02 ,285950.506972627
HT UNBURN G01 ,ML BURN O04 ,282030.076550856
HT UNBURN G01 ,ML BURN S01 ,285270.684074955
HT UNBURN G01 ,ML BURN S02 ,285193.995927904
HT UNBURN G01 ,ML UNBURN G04 ,286794.37819637
HT UNBURN G01 ,ML UNBURN G05 ,286878.149185201
HT UNBURN G01 ,ML UNBURN O04 ,286929.731613235
HT UNBURN G01 ,ML UNBURN O05 ,286882.257424795
HT UNBURN G01 ,ML UNBURN S01 ,285191.553805283
HT UNBURN G01 ,ML UNBURN S02 ,285138.600163486
HT UNBURN G01 ,QR BURN C01,238431.860595285
HT UNBURN G01 ,QR BURN C02 ,239092.79524645
HT UNBURN G01 ,QR BURN G01,238246.813285203
HT UNBURN G01 ,QR BURN G02 ,238827.782834261
HT UNBURN G01 ,QR BURN G03 ,240072.205644981
HT UNBURN G01 ,QR BURN G05,242674.810126123
HT UNBURN G01 ,QR BURN O01,238469.056468105
HT UNBURN G01 ,QR BURN O02 ,239128.97920536
HT UNBURN G01 ,QR BURN O03 ,240116.393307974
HT UNBURN G01 ,QR BURN O05,242741.475112035
HT UNBURN G02 ,AN BURN F01 ,109064.079778555
HT UNBURN G02 ,AN BURN F02 ,109083.186366761
HT UNBURN G02 ,AN BURN G04 ,110884.74595496
HT UNBURN G02 ,AN BURN G05 ,111085.914539661
HT UNBURN G02 ,AN BURN S01 ,110977.526198222
HT UNBURN G02 ,AN BURN S02 ,111167.637000154
HT UNBURN G02 ,AN UNBURN F01 ,111552.89620743
HT UNBURN G02 ,AN UNBURN F02 ,111645.632104299
HT UNBURN G02 ,AN UNBURN G01 ,111213.243278173
HT UNBURN G02 ,AN UNBURN G03 ,111211.028620498
HT UNBURN G02 ,AN UNBURN S01 ,111144.928046432
HT UNBURN G02 ,AN UNBURN S02 ,111580.682352365
HT UNBURN G02 ,BC BURN G01 ,36866.2214239957
HT UNBURN G02 ,BC BURN G02 ,36839.9871430084
HT UNBURN G02 ,BC BURN G03 ,36696.4801573244
HT UNBURN G02 ,BC BURN R01 ,35825.579091132
HT UNBURN G02 ,BC BURN R02 ,35804.8701975537
HT UNBURN G02 ,BC BURN S01 ,35406.8567430904
HT UNBURN G02 ,BC BURN S02 ,35599.489354736
HT UNBURN G02 ,BC UNBURN R01,34427.7052372407
HT UNBURN G02 ,BC UNBURN R02   ,36229.4369102385
HT UNBURN G02 ,BC UNBURN S01 ,36097.3698453466
HT UNBURN G02 ,BC UNBURN S02 ,36118.9845129474
HT UNBURN G02 ,BO BURN G01 ,111678.325731793
HT UNBURN G02 ,BO BURN G02 ,112048.951989373
HT UNBURN G02 ,BO BURN O01 ,113462.266056453
HT UNBURN G02 ,BO BURN O02 ,113446.63412977
HT UNBURN G02 ,BO BURN O03 ,113476.722854295
HT UNBURN G02 ,BO BURN S01 ,112677.223321576
HT UNBURN G02 ,BO BURN S02 ,112756.716935466
HT UNBURN G02 ,BO BURN S03 ,112786.029047897
HT UNBURN G02 ,BO UNBURN G01 ,111661.068893071
HT UNBURN G02 ,BO UNBURN G02 ,112027.026525487
HT UNBURN G02 ,BO UNBURN O01 ,112921.751364707
HT UNBURN G02 ,BO UNBURN O02 ,113364.57689827
HT UNBURN G02 ,BO UNBURN S01 ,113407.369626966
HT UNBURN G02 ,BO UNBURN S02 ,113317.745861797
HT UNBURN G02 ,BO UNBURN S03 ,113283.374044676
HT UNBURN G02 ,HT BURN C01 ,956.781848921963
HT UNBURN G02 ,HT BURN C02,1134.39607898471
HT UNBURN G02 ,HT BURN C03 ,966.956711220363
HT UNBURN G02 ,HT BURN G01 ,1276.57556109673
HT UNBURN G02 ,HT BURN G02 ,1282.05950163485
HT UNBURN G02 ,HT BURN G04 ,992.155660675202
HT UNBURN G02 ,HT BURN O01 ,1466.5715847613
HT UNBURN G02 ,HT BURN O02 ,1654.21883326723
HT UNBURN G02 ,HT BURN O03 ,1372.46121534124
HT UNBURN G02 ,HT UNBURN C01 ,395.549088399587
HT UNBURN G02 ,HT UNBURN C02,514.663271850805
HT UNBURN G02 ,HT UNBURN G01 ,131.295891789695
HT UNBURN G02 ,HT UNBURN O01 ,797.691262059377
HT UNBURN G02 ,HT UNBURN O02,847.80468943802
HT UNBURN G02 ,ML BURN G01 ,286348.595149417
HT UNBURN G02 ,ML BURN G02 ,286315.16597974
HT UNBURN G02 ,ML BURN O01 ,286269.292475785
HT UNBURN G02 ,ML BURN O02 ,286067.72883154
HT UNBURN G02 ,ML BURN O04 ,282146.113469326
HT UNBURN G02 ,ML BURN S01 ,285387.684601939
HT UNBURN G02 ,ML BURN S02 ,285310.975663698
HT UNBURN G02 ,ML UNBURN G04 ,286911.39188886
HT UNBURN G02 ,ML UNBURN G05 ,286995.165834525
HT UNBURN G02 ,ML UNBURN O04 ,287046.754036721
HT UNBURN G02 ,ML UNBURN O05 ,286999.290465653
HT UNBURN G02 ,ML UNBURN S01 ,285308.559888039
HT UNBURN G02 ,ML UNBURN S02 ,285255.579354135
HT UNBURN G02 ,QR BURN C01,238545.97025306
HT UNBURN G02 ,QR BURN C02 ,239206.988078417
HT UNBURN G02 ,QR BURN G01,238360.849776667
HT UNBURN G02 ,QR BURN G02 ,238941.841383264
HT UNBURN G02 ,QR BURN G03 ,240186.380331656
HT UNBURN G02 ,QR BURN G05,242788.793397964
HT UNBURN G02 ,QR BURN O01,238583.167120722
HT UNBURN G02 ,QR BURN O02 ,239243.168028115
HT UNBURN G02 ,QR BURN O03 ,240230.568902659
HT UNBURN G02 ,QR BURN O05,242855.527546608
HT UNBURN O01 ,AN BURN F01 ,108615.145643264
HT UNBURN O01 ,AN BURN F02 ,108635.056442255
HT UNBURN O01 ,AN BURN G04 ,110431.673680626
HT UNBURN O01 ,AN BURN G05 ,110635.990091165
HT UNBURN O01 ,AN BURN S01 ,110526.39418569
HT UNBURN O01 ,AN BURN S02 ,110718.533983238
HT UNBURN O01 ,AN UNBURN F01 ,111101.902801114
HT UNBURN O01 ,AN UNBURN F02 ,111194.139788391
HT UNBURN O01 ,AN UNBURN G01 ,110762.258697338
HT UNBURN O01 ,AN UNBURN G03 ,110760.600932962
HT UNBURN O01 ,AN UNBURN S01 ,110693.527532761
HT UNBURN O01 ,AN UNBURN S02 ,111129.26508512
HT UNBURN O01 ,BC BURN G01 ,36743.743927895
HT UNBURN O01 ,BC BURN G02 ,36720.5264839322
HT UNBURN O01 ,BC BURN G03 ,36580.5256673557
HT UNBURN O01 ,BC BURN R01 ,35695.7704697683
HT UNBURN O01 ,BC BURN R02 ,35677.8941731231
HT UNBURN O01 ,BC BURN S01 ,35272.1770834592
HT UNBURN O01 ,BC BURN S02 ,35466.6200193945
HT UNBURN O01 ,BC UNBURN R01,34266.8667942323
HT UNBURN O01 ,BC UNBURN R02   ,36100.1417924236
HT UNBURN O01 ,BC UNBURN S01 ,35970.0048206327
HT UNBURN O01 ,BC UNBURN S02 ,35988.8207580651
HT UNBURN O01 ,BO BURN G01 ,111624.983862437
HT UNBURN O01 ,BO BURN G02 ,111995.986154618
HT UNBURN O01 ,BO BURN O01 ,113415.193147003
HT UNBURN O01 ,BO BURN O02 ,113398.376607187
HT UNBURN O01 ,BO BURN O03 ,113427.264700567
HT UNBURN O01 ,BO BURN S01 ,112626.29529459
HT UNBURN O01 ,BO BURN S02 ,112707.124373309
HT UNBURN O01 ,BO BURN S03 ,112737.339097833
HT UNBURN O01 ,BO UNBURN G01 ,111607.238029992
HT UNBURN O01 ,BO UNBURN G02 ,111972.250094587
HT UNBURN O01 ,BO UNBURN O01 ,112864.424309471
HT UNBURN O01 ,BO UNBURN O02 ,113311.1299379
HT UNBURN O01 ,BO UNBURN S01 ,113344.240729948
HT UNBURN O01 ,BO UNBURN S02 ,113254.844035275
HT UNBURN O01 ,BO UNBURN S03 ,113221.431304804
HT UNBURN O01 ,HT BURN C01 ,1091.10779266951
HT UNBURN O01 ,HT BURN C02,1276.72289514504
HT UNBURN O01 ,HT BURN C03 ,965.79381695224
HT UNBURN O01 ,HT BURN G01 ,1470.49953086518
HT UNBURN O01 ,HT BURN G02 ,1526.26443652879
HT UNBURN O01 ,HT BURN G04 ,1241.2198399378
HT UNBURN O01 ,HT BURN O01 ,1651.35187020073
HT UNBURN O01 ,HT BURN O02 ,1738.18987618305
HT UNBURN O01 ,HT BURN O03 ,1487.53621593776
HT UNBURN O01 ,HT UNBURN C01 ,595.869345734649
HT UNBURN O01 ,HT UNBURN C02,626.343254055889
HT UNBURN O01 ,HT UNBURN G01 ,724.156266537648
HT UNBURN O01 ,HT UNBURN G02 ,797.691262059377
HT UNBURN O01 ,HT UNBURN O02,182.236721792042
HT UNBURN O01 ,ML BURN G01 ,286193.905638567
HT UNBURN O01 ,ML BURN G02 ,286160.470949938
HT UNBURN O01 ,ML BURN O01 ,286114.368579277
HT UNBURN O01 ,ML BURN O02 ,285912.508981881
HT UNBURN O01 ,ML BURN O04 ,282006.315663053
HT UNBURN O01 ,ML BURN S01 ,285235.385853753
HT UNBURN O01 ,ML BURN S02 ,285158.95036987
HT UNBURN O01 ,ML UNBURN G04 ,286758.914787643
HT UNBURN O01 ,ML UNBURN G05 ,286842.649564462
HT UNBURN O01 ,ML UNBURN O04 ,286894.161652878
HT UNBURN O01 ,ML UNBURN O05 ,286846.558581723
HT UNBURN O01 ,ML UNBURN S01 ,285156.188386412
HT UNBURN O01 ,ML UNBURN S02 ,285103.561414043
HT UNBURN O01 ,QR BURN C01,238430.371078494
HT UNBURN O01 ,QR BURN C02 ,239090.373703325
HT UNBURN O01 ,QR BURN G01,238246.139939884
HT UNBURN O01 ,QR BURN G02 ,238826.860968027
HT UNBURN O01 ,QR BURN G03 ,240069.982011886
HT UNBURN O01 ,QR BURN G05,242674.706861916
HT UNBURN O01 ,QR BURN O01,238467.555668394
HT UNBURN O01 ,QR BURN O02 ,239126.602295794
HT UNBURN O01 ,QR BURN O03 ,240114.159310516
HT UNBURN O01 ,QR BURN O05,242740.602042666
HT UNBURN O02,AN BURN F01 ,108449.109768895
HT UNBURN O02,AN BURN F02 ,108468.928891899
HT UNBURN O02,AN BURN G04 ,110266.118221595
HT UNBURN O02,AN BURN G05 ,110470.071290618
HT UNBURN O02,AN BURN S01 ,110360.614120977
HT UNBURN O02,AN BURN S02 ,110552.521242993
HT UNBURN O02,AN UNBURN F01 ,110936.107782697
HT UNBURN O02,AN UNBURN F02 ,111028.402515888
HT UNBURN O02,AN UNBURN G01 ,110596.462054521
HT UNBURN O02,AN UNBURN G03 ,110594.740165128
HT UNBURN O02,AN UNBURN S01 ,110527.778760386
HT UNBURN O02,AN UNBURN S02 ,110963.519027275
HT UNBURN O02,BC BURN G01 ,36917.1325727312
HT UNBURN O02,BC BURN G02 ,36894.128751112
HT UNBURN O02,BC BURN G03 ,36754.3747761943
HT UNBURN O02,BC BURN R01 ,35868.6492021244
HT UNBURN O02,BC BURN R02 ,35850.9794156709
HT UNBURN O02,BC BURN S01 ,35444.7040386853
HT UNBURN O02,BC BURN S02 ,35639.2777514331
HT UNBURN O02,BC UNBURN R01,34437.3625097385
HT UNBURN O02,BC UNBURN R02   ,36273.0504814696
HT UNBURN O02,BC UNBURN S01 ,36143.0564226592
HT UNBURN O02,BC UNBURN S02 ,36161.6679353769
HT UNBURN O02,BO BURN G01 ,111443.788448845
HT UNBURN O02,BO BURN G02 ,111814.799725379
HT UNBURN O02,BO BURN O01 ,113234.155502223
HT UNBURN O02,BO BURN O02 ,113217.308092809
HT UNBURN O02,BO BURN O03 ,113246.165276017
HT UNBURN O02,BO BURN S01 ,112445.159121071
HT UNBURN O02,BO BURN S02 ,112526.021983169
HT UNBURN O02,BO BURN S03 ,112556.259843432
HT UNBURN O02,BO UNBURN G01 ,111426.030696941
HT UNBURN O02,BO UNBURN G02 ,111791.019656193
HT UNBURN O02,BO UNBURN O01 ,112683.132902944
HT UNBURN O02,BO UNBURN O02 ,113129.930898124
HT UNBURN O02,BO UNBURN S01 ,113162.818532793
HT UNBURN O02,BO UNBURN S02 ,113073.426814294
HT UNBURN O02,BO UNBURN S03 ,113040.035076886
HT UNBURN O02,HT BURN C01 ,961.810009331568
HT UNBURN O02,HT BURN C02,1139.75315920053
HT UNBURN O02,HT BURN C03 ,821.172024578893
HT UNBURN O02,HT BURN G01 ,1335.23840981985
HT UNBURN O02,HT BURN G02 ,1397.66653285849
HT UNBURN O02,HT BURN G04 ,1124.30331406286
HT UNBURN O02,HT BURN O01 ,1510.12208685345
HT UNBURN O02,HT BURN O02 ,1581.53459497438
HT UNBURN O02,HT BURN O03 ,1339.85701256719
HT UNBURN O02,HT UNBURN C01 ,564.121836327828
HT UNBURN O02,HT UNBURN C02,556.767714932869
HT UNBURN O02,HT UNBURN G01 ,751.48798734562
HT UNBURN O02,HT UNBURN G02 ,847.80468943802
HT UNBURN O02,HT UNBURN O01 ,182.236721792042
HT UNBURN O02,ML BURN G01 ,286011.719566838
HT UNBURN O02,ML BURN G02 ,285978.284907849
HT UNBURN O02,ML BURN O01 ,285932.183801684
HT UNBURN O02,ML BURN O02 ,285730.32585966
HT UNBURN O02,ML BURN O04 ,281824.080828399
HT UNBURN O02,ML BURN S01 ,285053.187486316
HT UNBURN O02,ML BURN S02 ,284976.750705825
HT UNBURN O02,ML UNBURN G04 ,286576.717304496
HT UNBURN O02,ML UNBURN G05 ,286660.45227233
HT UNBURN O02,ML UNBURN O04 ,286711.964731255
HT UNBURN O02,ML UNBURN O05 ,286664.362341095
HT UNBURN O02,ML UNBURN S01 ,284973.99036592
HT UNBURN O02,ML UNBURN S02 ,284921.361714499
HT UNBURN O02,QR BURN C01,238248.198133193
HT UNBURN O02,QR BURN C02 ,238908.194682533
HT UNBURN O02,QR BURN G01,238063.972551859
HT UNBURN O02,QR BURN G02 ,238644.691846565
HT UNBURN O02,QR BURN G03 ,239887.804222762
HT UNBURN O02,QR BURN G05,242492.543344464
HT UNBURN O02,QR BURN O01,238285.382646822
HT UNBURN O02,QR BURN O02 ,238944.423557028
HT UNBURN O02,QR BURN O03 ,239931.981453764
HT UNBURN O02,QR BURN O05,242558.433133689
ML BURN G01 ,AN BURN F01 ,190953.712079892
ML BURN G01 ,AN BURN F02 ,190860.073607003
ML BURN G01 ,AN BURN G04 ,189899.237866232
ML BURN G01 ,AN BURN G05 ,189420.208601007
ML BURN G01 ,AN BURN S01 ,189628.753688959
ML BURN G01 ,AN BURN S02 ,189272.062994424
ML BURN G01 ,AN UNBURN F01 ,189152.990645299
ML BURN G01 ,AN UNBURN F02 ,189129.341704091
ML BURN G01 ,AN UNBURN G01 ,189424.636973972
ML BURN G01 ,AN UNBURN G03 ,189370.239264924
ML BURN G01 ,AN UNBURN S01 ,189521.482015147
ML BURN G01 ,AN UNBURN S02 ,189173.755705954
ML BURN G01 ,BC BURN G01 ,321098.196721885
ML BURN G01 ,BC BURN G02 ,321117.365807454
ML BURN G01 ,BC BURN G03 ,321031.09417721
ML BURN G01 ,BC BURN R01 ,320000.598654641
ML BURN G01 ,BC BURN R02 ,320022.464837116
ML BURN G01 ,BC BURN S01 ,319531.37240244
ML BURN G01 ,BC BURN S02 ,319740.825681047
ML BURN G01 ,BC UNBURN R01,318207.605794097
ML BURN G01 ,BC UNBURN R02   ,320391.715520197
ML BURN G01 ,BC UNBURN S01 ,320294.773851396
ML BURN G01 ,BC UNBURN S02 ,320273.918942477
ML BURN G01 ,BO BURN G01 ,176116.205693346
ML BURN G01 ,BO BURN G02 ,175764.544522931
ML BURN G01 ,BO BURN O01 ,174561.655179262
ML BURN G01 ,BO BURN O02 ,174540.136778217
ML BURN G01 ,BO BURN O03 ,174473.919266684
ML BURN G01 ,BO BURN S01 ,175210.272761372
ML BURN G01 ,BO BURN S02 ,175172.668489476
ML BURN G01 ,BO BURN S03 ,175171.416689871
ML BURN G01 ,BO UNBURN G01 ,176119.105735909
ML BURN G01 ,BO UNBURN G02 ,175734.085236471
ML BURN G01 ,BO UNBURN O01 ,174786.011690661
ML BURN G01 ,BO UNBURN O02 ,174464.029774295
ML BURN G01 ,BO UNBURN S01 ,174151.143318256
ML BURN G01 ,BO UNBURN S02 ,174245.176389841
ML BURN G01 ,BO UNBURN S03 ,174304.590339953
ML BURN G01 ,HT BURN C01 ,285392.675686538
ML BURN G01 ,HT BURN C02,285214.850742109
ML BURN G01 ,HT BURN C03 ,285407.241341049
ML BURN G01 ,HT BURN G01 ,285085.594440886
ML BURN G01 ,HT BURN G02 ,285097.777707307
ML BURN G01 ,HT BURN G04 ,285367.020673636
ML BURN G01 ,HT BURN O01 ,284903.47242844
ML BURN G01 ,HT BURN O02 ,284697.672682252
ML BURN G01 ,HT BURN O03 ,284978.277332747
ML BURN G01 ,HT UNBURN C01 ,286015.656928955
ML BURN G01 ,HT UNBURN C02,285890.283133829
ML BURN G01 ,HT UNBURN G01 ,286231.413471235
ML BURN G01 ,HT UNBURN G02 ,286348.595149417
ML BURN G01 ,HT UNBURN O01 ,286193.905638567
ML BURN G01 ,HT UNBURN O02,286011.719566838
ML BURN G01 ,ML BURN G02 ,33.4928182305819
ML BURN G01 ,ML BURN O01 ,116.845192721238
ML BURN G01 ,ML BURN O02 ,341.492308670587
ML BURN G01 ,ML BURN O04 ,6834.79332933881
ML BURN G01 ,ML BURN S01 ,1297.08263984444
ML BURN G01 ,ML BURN S02 ,1420.94138210272
ML BURN G01 ,ML UNBURN G04 ,986.663095473485
ML BURN G01 ,ML UNBURN G05 ,1025.75006666105
ML BURN G01 ,ML UNBURN O04 ,1038.34918219616
ML BURN G01 ,ML UNBURN O05 ,968.555873482887
ML BURN G01 ,ML UNBURN S01 ,1339.70724540559
ML BURN G01 ,ML UNBURN S02 ,1463.55290596939
ML BURN G01 ,QR BURN C01,49516.989360109
ML BURN G01 ,QR BURN C02 ,48796.2663121615
ML BURN G01 ,QR BURN G01,49771.5593649406
ML BURN G01 ,QR BURN G02 ,49192.2383069115
ML BURN G01 ,QR BURN G03 ,47876.9843801062
ML BURN G01 ,QR BURN G05,45616.6813640478
ML BURN G01 ,QR BURN O01,49480.3011675544
ML BURN G01 ,QR BURN O02 ,48765.7452748606
ML BURN G01 ,QR BURN O03 ,47833.7171727872
ML BURN G01 ,QR BURN O05,45471.0705152997
ML BURN G02 ,AN BURN F01 ,190920.674002405
ML BURN G02 ,AN BURN F02 ,190827.032766365
ML BURN G02 ,AN BURN G04 ,189866.248231306
ML BURN G02 ,AN BURN G05 ,189387.209722067
ML BURN G02 ,AN BURN S01 ,189595.757793306
ML BURN G02 ,AN BURN S02 ,189239.062224874
ML BURN G02 ,AN UNBURN F01 ,189120.004650631
ML BURN G02 ,AN UNBURN F02 ,189096.359492101
ML BURN G02 ,AN UNBURN G01 ,189391.644744428
ML BURN G02 ,AN UNBURN G03 ,189337.244705279
ML BURN G02 ,AN UNBURN S01 ,189488.49025508
ML BURN G02 ,AN UNBURN S02 ,189140.771984957
ML BURN G02 ,BC BURN G01 ,321064.711313939
ML BURN G02 ,BC BURN G02 ,321083.880713673
ML BURN G02 ,BC BURN G03 ,320997.609533948
ML BURN G02 ,BC BURN R01 ,319967.113251525
ML BURN G02 ,BC BURN R02 ,319988.979719182
ML BURN G02 ,BC BURN S01 ,319497.88683412
ML BURN G02 ,BC BURN S02 ,319707.340146932
ML BURN G02 ,BC UNBURN R01,318174.118651224
